waveform	ACC2_X	[1]
t0	12/20/2016  22:06:08.993040	1/1/1904  01:00:00.000000
delta t	0.001000	1.000000

time	ACC2_X	Y[1]
12/20/2016  22:06:09.310040	1.406069E+0	
12/20/2016  22:06:09.311040	1.406069E+0	
12/20/2016  22:06:09.312040	1.406069E+0	
12/20/2016  22:06:09.313040	1.406069E+0	
12/20/2016  22:06:09.314040	1.406069E+0	
12/20/2016  22:06:09.315040	1.406069E+0	
12/20/2016  22:06:09.316040	1.406069E+0	
12/20/2016  22:06:09.317040	1.406069E+0	
12/20/2016  22:06:09.318040	1.406069E+0	
12/20/2016  22:06:09.319040	1.406069E+0	
12/20/2016  22:06:09.320040	1.406069E+0	
12/20/2016  22:06:09.321040	1.406069E+0	
12/20/2016  22:06:09.322040	1.406069E+0	
12/20/2016  22:06:09.323040	1.406069E+0	
12/20/2016  22:06:09.324040	1.406069E+0	
12/20/2016  22:06:09.325040	1.406069E+0	
12/20/2016  22:06:09.326040	1.406069E+0	
12/20/2016  22:06:09.327040	1.406069E+0	
12/20/2016  22:06:09.328040	1.406069E+0	
12/20/2016  22:06:09.329040	1.406069E+0	
12/20/2016  22:06:09.330040	1.406069E+0	
12/20/2016  22:06:09.331040	1.406069E+0	
12/20/2016  22:06:09.332040	1.406069E+0	
12/20/2016  22:06:09.333040	1.406069E+0	
12/20/2016  22:06:09.334040	1.406069E+0	
12/20/2016  22:06:09.335040	1.406069E+0	
12/20/2016  22:06:09.336040	1.406069E+0	
12/20/2016  22:06:09.337040	1.406069E+0	
12/20/2016  22:06:09.338040	1.406069E+0	
12/20/2016  22:06:09.339040	1.406069E+0	
12/20/2016  22:06:09.340040	1.406069E+0	
12/20/2016  22:06:09.341040	1.406069E+0	
12/20/2016  22:06:09.342040	1.406069E+0	
12/20/2016  22:06:09.343040	1.406069E+0	
12/20/2016  22:06:09.344040	1.406069E+0	
12/20/2016  22:06:09.345040	1.406069E+0	
12/20/2016  22:06:09.346040	1.406069E+0	
12/20/2016  22:06:09.347040	1.406069E+0	
12/20/2016  22:06:09.348040	1.406069E+0	
12/20/2016  22:06:09.349040	1.406069E+0	
12/20/2016  22:06:09.350040	1.406069E+0	
12/20/2016  22:06:09.351040	1.406069E+0	
